0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
1.2583967,0.57529986,-0.11023589,-0.70570326,0.14143384,-0.072083265,0.27711618,0.38194388,-0.055297405,-1.0346668,-0.05071807,-0.45131546,0.37915266,-0.70927644,0.61482686,0.3044631,-0.32482937,0.45245555,0.07727918,0.12401321,0.62850994,0.67282116,-0.5168577,0.47529948,0.21249768,0.34857494,-0.7918628
1.4595087,0.11124453,-0.10754355,-0.3905996,0.088603295,0.24753603,0.23762244,0.06842705,0.0958682,-0.8001081,0.1804702,-0.10212065,0.52520466,-0.56929743,0.20024016,0.27027312,-0.3104566,0.51750034,0.32039642,-0.16190228,0.44792208,0.51618516,-0.07001266,0.43731567,0.54801816,0.42409077,-0.64136076
0.98249495,0.3638319,-0.12763938,-0.27612257,0.08960971,-0.051823802,0.11273815,0.30431738,0.18545689,-0.76516587,0.029327888,-0.25274432,0.2879901,-0.6031929,0.4236005,0.22864118,-0.4131725,0.1235099,0.072553515,0.1362489,0.3340589,0.651359,-0.3788916,0.41586593,-0.0127629,0.23322585,-0.6385545
1.5055579,0.34974256,-0.24615534,-0.34172812,0.4503721,0.24005233,0.52612185,0.6182725,0.13565165,-1.1776595,0.1332228,-0.2988982,0.25077832,-0.5896361,0.5424236,0.5738497,-0.5295131,0.33904493,0.21015845,-0.0910635,0.4680995,0.59722143,-0.5660267,0.80269015,0.44493923,0.14407353,-0.91601896
1.821001,0.083884045,-0.007940194,-0.45905894,0.06649303,0.30893356,0.1673645,0.1279519,0.16957936,-0.91706544,0.41638523,0.032058157,0.6979987,-0.77839315,0.033455662,0.27537858,-0.609026,0.7426289,0.49378827,-0.07586427,0.4090178,0.6408866,-0.106916815,0.54112107,0.35250232,0.37589565,-0.776659
1.921294,0.32860076,-0.2705949,-0.6714445,0.22908063,0.15456456,0.254215,0.50866103,0.15652211,-1.1673069,0.21834655,-0.14604926,0.62400377,-1.1783979,0.32501554,0.28762645,-0.686623,0.5203284,0.20821871,-0.04370988,0.6669896,0.8804803,-0.5489208,0.64158946,0.2256947,0.3161698,-0.99281484
1.9714216,0.37119398,-0.310212,-0.68720514,0.5195298,0.33052176,0.31009817,0.09538048,0.22553778,-1.1290948,0.31034842,-0.15671659,0.5381528,-0.9022709,0.5029147,0.44419375,-0.6859361,0.63593423,0.38755256,-0.11080744,0.7244404,0.7325189,-0.20239519,0.7242159,0.24642973,0.23264007,-1.2588041
1.5582864,0.45751908,-0.16810416,-0.62504697,0.36490452,-0.028742075,0.41239166,0.41123986,0.21597573,-1.1929593,-0.029717991,-0.56826353,0.5574367,-0.77042556,0.66988957,0.36642957,-0.384369,0.43377462,0.20020688,-0.10284179,0.6229445,0.70645195,-0.54030675,0.82562876,0.25155059,0.3249016,-1.176019
1.8909394,0.41373453,-0.33149642,-0.19133848,0.12337083,0.0257029,0.30608526,0.5356938,0.33066633,-0.9756722,0.107395604,-0.17796531,0.40960497,-0.8723891,0.4799611,0.31047213,-1.0671916,0.1635605,0.30107373,0.09178689,0.56116974,0.89314026,-0.5774602,0.6614744,-0.14835887,0.38959497,-0.94311553
1.2104716,0.3539923,0.007742433,-0.2258927,-0.007876397,0.020044189,0.13527437,0.105634585,0.15506485,-0.6628359,0.07018633,-0.15081517,0.3252219,-0.41305807,0.21234004,0.16660121,-0.34180096,0.29042992,0.2079457,-0.0156222675,0.42735556,0.51652145,-0.24178492,0.32020664,0.14566128,0.32399526,-0.58217275
3.1899493,0.40422192,-0.3104476,-0.42690277,0.16304338,0.25534874,0.60033417,0.45047784,0.1843313,-1.33952,0.3684088,-0.17235985,0.7434715,-1.2205431,0.3785954,0.48435932,-1.3000056,0.4895339,0.3967188,0.057689965,0.8981713,1.1295924,-0.6359164,0.77583605,0.28367776,0.71940196,-1.1439989
1.0708188,0.20419392,-0.102974355,-0.35359716,0.14464912,0.09831257,0.17128897,0.23252127,0.026030213,-0.60287464,0.06282273,-0.201929,0.3979926,-0.51088357,0.23988248,0.2577975,-0.31343055,0.31496736,0.1248239,0.06962301,0.39527518,0.4651149,-0.16966993,0.40530425,0.21179686,0.23551814,-0.48152715
2.0502334,0.6801169,-0.23884621,-0.7703571,0.31796288,0.060572702,0.37589204,0.26784825,-0.061334714,-1.188741,0.009057441,-0.4595694,0.5603697,-0.93135166,0.57809746,0.33474952,-0.38248214,0.53954023,0.10496211,0.030289106,0.94470775,0.8400341,-0.411811,0.7213445,0.37061357,0.33971044,-1.0196611
0.97299093,0.3474688,-0.12759641,-0.5936355,0.16484019,0.006711401,0.14447196,0.46266478,0.051360745,-0.7906022,0.13719036,-0.13024795,0.3963244,-0.78338027,0.2680775,0.23713052,-0.40342334,0.29651377,0.04133489,0.025745904,0.41751462,0.5350947,-0.5160441,0.4194387,0.046876296,0.16236292,-0.7044465
2.4570527,0.50295556,-0.46943277,-0.55700684,0.2853029,0.0755155,0.47163892,0.38781255,0.20670162,-1.153779,0.09024093,-0.2783057,0.5515941,-1.1164917,0.474438,0.37777123,-0.87988114,0.41901708,0.31886303,-0.071657516,0.86633164,1.0102373,-0.4298425,0.83500695,0.2488557,0.37363937,-1.0129595
2.783647,0.6897347,-0.48840848,-1.022033,0.66714644,0.25238577,0.46210086,0.31400713,0.2475687,-1.6168671,0.39889422,0.0010019541,0.5888787,-1.0553757,0.5930256,0.7044707,-0.97196484,0.57133555,0.56915313,-0.38000643,0.82324636,1.1811913,-0.72058195,0.90639454,0.5695421,0.41866666,-1.6046994
1.196467,0.36764768,-0.03645253,-0.1518731,0.24798109,0.010498587,0.32097134,0.28266647,0.22744134,-0.80957335,-0.004897069,-0.28493857,0.1414551,-0.3681534,0.4229219,0.28987324,-0.29409313,0.12396464,0.13827963,-0.03529922,0.41013065,0.42944485,-0.41908047,0.5782862,0.16287108,0.13489448,-0.72370404
1.6435204,0.3671911,-0.26861313,-0.51585186,0.17714755,0.09621998,0.3626768,0.27919593,0.019190297,-0.8841619,0.09066695,-0.28916758,0.42943126,-0.7909937,0.31650096,0.36926183,-0.52310735,0.43247628,0.25738376,0.016594682,0.5857135,0.71926606,-0.24000296,0.60756534,0.31565624,0.2929842,-0.6534499
1.5996885,0.33882374,-0.24448763,-0.51107115,0.14719427,0.09078726,0.288737,0.35898143,0.15175492,-0.893539,0.17198281,-0.16644499,0.48962855,-0.899197,0.3221337,0.2906487,-0.7303851,0.33602002,0.23493601,0.036718745,0.52539563,0.7447223,-0.37337884,0.6080315,0.16441822,0.3443983,-0.75844526
0.7485575,0.23376554,-0.26287854,-0.5875469,0.1238173,0.042183116,0.14822395,0.4679648,0.08193719,-0.726512,0.11924901,-0.05098939,0.27169904,-0.8782674,0.2740065,0.23154673,-0.38908347,0.1566985,0.0036730878,0.051059365,0.28007114,0.52255523,-0.51464933,0.38436836,-0.0052211806,0.07733952,-0.6345372
4.2032,0.6322927,-0.37129933,-1.5428112,0.5792574,0.23385602,0.45453665,-0.12721962,0.015527353,-1.803385,0.62121767,-0.12022659,1.2831305,-1.4093962,0.49800473,0.57602173,-0.80665666,1.807605,0.9835479,-0.4988396,1.4306537,1.0279667,-0.36223447,1.036791,1.0069677,0.7241182,-1.8296275
1.9339558,0.48746184,-0.27586398,-0.36727926,0.1627502,0.010870229,0.40261367,0.16389988,0.21225855,-0.8952399,-0.0060311407,-0.29751152,0.43188614,-0.6823753,0.48893204,0.28189605,-0.6142599,0.29574955,0.25259402,-0.033624172,0.6814814,0.77706134,-0.2629033,0.6883334,0.21167308,0.35653895,-0.8474607
2.1545017,0.34430745,-0.15988804,-0.7966228,0.10885375,0.35907698,0.25361466,0.06670445,-0.03901127,-1.2386494,0.47461024,-0.053497653,0.8673177,-0.89055,0.2579733,0.38633606,-0.56230146,1.1064987,0.70604426,-0.23851565,0.8144672,0.5242412,-0.20698445,0.7054947,0.65199023,0.6173067,-1.0819471
0.89419776,0.43877506,0.22754112,-0.07117384,-0.12377651,-0.14180374,0.20198053,0.15536384,0.17834467,-0.6991675,-0.05720759,-0.35050842,0.25182918,-0.2813902,0.47822195,0.16067062,-0.4641707,-0.028705409,0.0883639,0.22948003,0.25373012,0.59812427,-0.27820218,0.34875858,0.14883462,0.5111707,-0.40150866
3.3617969,0.68695754,-0.7395447,-0.8751267,1.3061384,0.38603574,0.8237846,0.5600285,0.10279619,-1.7912829,-0.18537678,-1.0685891,0.4813969,-1.0080372,1.2983356,0.89715135,-0.64067966,0.7541588,0.19164525,0.016263507,1.2607346,1.3017473,-0.55742526,1.4526465,0.78401387,0.04432773,-1.7048924
2.6363099,0.5584669,-0.35761413,-0.4031928,0.3679401,0.041287336,0.47080448,0.38241,0.06367487,-1.1470404,-0.061528824,-0.47992727,0.43079698,-0.9135133,0.5072949,0.44226345,-0.7185031,0.46021459,0.28744885,0.077544406,0.95319325,1.0705847,-0.35792074,0.7734945,0.29230216,0.32170695,-0.8482917
1.6220194,0.43392986,-0.12834269,-0.36919978,0.17214829,0.04228426,0.16609396,0.030137379,0.17983863,-0.76239884,0.045036756,-0.21672723,0.54051685,-0.47459096,0.3840497,0.20808429,-0.3535821,0.374345,0.17733562,-0.01882779,0.62960386,0.56994766,-0.19237548,0.5088787,0.092427716,0.33758563,-0.82126546
2.4119263,0.37146306,-0.12730438,-0.83158296,0.20578292,0.4206398,0.39130697,0.13868943,-0.15995766,-1.2935216,0.4837383,-0.2807759,0.9583868,-1.0111804,0.2886306,0.45721892,-0.60992485,1.0406032,0.54844856,-0.0965302,0.907273,0.6467087,-0.19409996,0.8277686,0.71431756,0.64410865,-1.0571399
1.3434001,0.48384622,-0.12852573,-0.85623884,0.26759094,-0.013849929,0.18261778,0.5574349,-0.06857708,-1.0088964,0.15529917,-0.2742087,0.5767234,-0.98285866,0.35003012,0.2959917,-0.47932577,0.51154965,0.031749394,0.06195599,0.6221814,0.7236312,-0.58497816,0.51259637,0.11874965,0.23388147,-0.8614425
1.5684468,0.4862972,-0.12582792,-0.28760985,0.2481739,-0.035830013,0.34545672,-0.020241195,0.3129531,-0.8439249,0.043207817,-0.27442417,0.22221656,-0.4658607,0.5323437,0.20029578,-0.36008266,0.24667726,0.25212815,-0.1415499,0.58097607,0.41416532,-0.34791663,0.70757776,0.045264486,0.15544586,-1.0799491
1.7671297,0.27637228,-0.46243143,-0.9759131,0.49099877,0.41232347,0.07361406,-0.023277128,0.005292937,-0.9746985,0.23736322,-0.14594404,0.58697915,-1.0341852,0.33725634,0.46286058,-0.34374252,0.73362947,0.37496608,-0.073417984,0.6864928,0.765131,-0.13285238,0.44117588,0.34590283,0.21506965,-1.1317527
1.6749918,0.44297072,-0.16945098,-0.33325818,0.41334516,0.12858298,0.33210808,0.12016195,0.1616814,-0.87454987,-0.011373991,-0.47774923,0.31430733,-0.4981413,0.5214958,0.31536174,-0.3465126,0.39546797,0.15441252,-0.019037155,0.69446146,0.58918494,-0.22534366,0.69680846,0.29729563,0.15702958,-0.8934236
2.1090555,0.66006976,-0.2897894,-0.47169068,0.06887332,0.06737271,0.5397057,0.46556857,0.24699405,-1.2519972,0.11873054,-0.31683916,0.5291155,-0.93553615,0.6792025,0.3729398,-1.0729105,0.19080901,0.2599027,0.12308253,0.6823836,0.9683345,-0.61753565,0.8472894,0.14514127,0.6378076,-1.0582864
1.4308182,0.35262403,-0.05570866,-0.24222262,0.32160333,0.2788587,0.27566168,0.26047057,0.22715728,-0.9257325,0.20985569,-0.087772526,0.2882856,-0.4429487,0.35258204,0.34719068,-0.4758938,0.25900245,0.17865044,-0.09086046,0.43885562,0.5613906,-0.3678187,0.56641746,0.4677039,0.24199015,-0.8102976
0.9300845,0.2726551,0.0211719,-0.22754818,0.10623961,-0.0073499084,0.21708356,0.2791865,0.11232534,-0.6795498,-0.013974799,-0.24905646,0.22118549,-0.3935747,0.29256898,0.24816027,-0.24028757,0.13013197,0.09166361,0.045892686,0.29809153,0.4841078,-0.3223877,0.36396793,0.19659236,0.24423993,-0.48880634
0.75064915,0.12095876,-0.07558882,-0.22500025,0.14244068,0.065817416,0.09102824,0.11350291,0.17360805,-0.5051346,0.10560806,-0.1801683,0.2628059,-0.44345278,0.21510921,0.21779147,-0.30651474,0.29541716,0.20282602,0.0480811,0.24855354,0.37928534,-0.07715097,0.38058424,0.051196456,0.09699763,-0.4854024
1.0364091,0.45356116,0.1206306,-0.33863947,-0.0031973142,-0.14824638,0.2927711,0.39909717,0.23684596,-1.0147831,0.001354089,-0.28990087,0.2463762,-0.5395725,0.46570772,0.23252308,-0.32674593,0.060486086,0.07279429,0.015368713,0.25375238,0.6989004,-0.5994967,0.43958536,0.22618641,0.3846787,-0.70950615
1.7208526,0.20737833,0.002668513,-0.3722165,-0.043523513,0.25728226,0.2649988,0.06649879,0.09258949,-0.95562625,0.3099546,-0.04338304,0.5759077,-0.537605,0.16919364,0.26560307,-0.38494363,0.7916587,0.50050807,-0.21286525,0.575017,0.39583677,-0.1326261,0.50015545,0.5992565,0.5054862,-0.6802343
1.544921,0.49328348,-0.18230951,-0.42492858,0.3446354,0.033292763,0.31029278,0.25151482,0.021404006,-0.8136566,-0.0049308464,-0.34616947,0.24931222,-0.5799693,0.4132689,0.358185,-0.4070172,0.27499086,0.11361144,0.077469274,0.6121227,0.68290114,-0.29595605,0.5695282,0.25492877,0.15174884,-0.65978235
1.4434083,0.295499,-0.2228372,-0.28674892,0.17347237,0.042267114,0.20425141,0.24889436,0.114039324,-0.6558522,-0.0049747694,-0.2186102,0.35109127,-0.64354694,0.24308223,0.2744879,-0.4780822,0.20135166,0.15360138,0.039378226,0.51735055,0.66551226,-0.26176536,0.4078522,0.14365286,0.27128136,-0.56280553
0.72106445,0.35357672,0.028752433,-0.2407023,-0.03170102,-0.10283978,0.20298147,0.2837358,0.13529736,-0.6841677,-0.005982334,-0.24834561,0.1271372,-0.41526166,0.3401022,0.22098309,-0.2923436,0.094425015,0.06318029,0.11114579,0.19778533,0.5368161,-0.35241395,0.32368088,0.11628537,0.21738516,-0.4209945
2.1447718,0.5308228,-0.38271934,-0.79670763,0.80998784,0.4272699,0.64426607,0.839258,0.15213555,-1.7608933,0.23247199,-0.5842576,0.5149012,-1.0212593,0.99960417,0.70110834,-0.88474,0.7458909,0.15553777,-0.022235645,0.82392305,0.9523651,-0.78413707,1.1564913,0.6488505,0.21905844,-1.4957168
2.8486648,0.5598485,-0.23955397,-0.8900437,0.35027644,0.15973556,0.18767133,-0.0020123497,0.10867636,-1.3739324,0.3729029,-0.13102847,1.0016041,-1.0688275,0.3592799,0.36638784,-0.6227762,1.1197972,0.634708,-0.15951896,1.0922365,0.84499174,-0.22177328,0.84262186,0.2835195,0.47366026,-1.2952344
0.94331014,0.332019,-0.072933696,-0.4098078,0.106180795,-0.05122239,0.096234754,0.26592585,0.15342595,-0.7251347,0.1063354,-0.116474554,0.29491377,-0.6003726,0.2721614,0.21614508,-0.32475048,0.22003487,0.17460158,-0.0103541985,0.31775972,0.5128517,-0.4147422,0.39159912,0.059149895,0.18234599,-0.6736321
0.8193278,0.18214351,0.0516468,-0.09436888,-0.06557123,0.09032739,0.21042937,0.11102739,0.103377745,-0.5530304,0.069391824,-0.14185348,0.28172517,-0.2441497,0.22158687,0.19778189,-0.25849852,0.19489528,0.18382862,0.012500787,0.24710414,0.30434752,-0.12465215,0.3282295,0.22136068,0.34852132,-0.42155027
2.1963105,0.5807693,-0.4723351,-0.5701539,0.36689958,0.023016166,0.5012918,0.5023763,0.044467337,-1.1719422,-0.06893619,-0.4573929,0.2992258,-1.024608,0.5794504,0.4698951,-0.64285415,0.36653206,0.18065304,0.1041226,0.8281636,0.99306923,-0.53230983,0.77890736,0.19882034,0.17075358,-0.8869857
2.5444174,0.5830533,-0.16844137,-0.7394454,0.33484927,0.14827314,0.39122117,0.1635679,0.22679307,-1.4739604,0.35640007,-0.31316218,0.819814,-0.905625,0.64735514,0.34195444,-0.744348,1.2290355,0.66041446,-0.26393756,1.0897937,0.6079263,-0.373151,1.0541513,0.43811387,0.4173354,-1.4458311
3.2794201,0.70899105,-0.5337394,-0.5410067,0.37303144,0.09299347,0.73942953,0.3983234,0.03501817,-1.3925626,-0.11271718,-0.5891029,0.47129458,-1.0233458,0.63993263,0.5710885,-0.7988502,0.5708546,0.2712845,0.041872494,1.1433719,1.266886,-0.41278413,0.91184765,0.5469062,0.41818267,-0.97704077
2.772381,0.4708966,-0.5759339,-1.3331397,0.6205079,0.50545025,0.19073267,0.07160149,-0.1334401,-1.5108318,0.32568473,-0.20779094,0.91584945,-1.1867741,0.5985255,0.5865278,-0.40856102,1.2918502,0.54005045,-0.19278155,1.1198965,0.92135465,-0.31460202,0.7162817,0.7799671,0.4365311,-1.449187
2.1390264,0.57742244,-0.39156815,-0.5074177,0.31526688,0.011349808,0.475338,0.42617917,0.012890853,-1.0864654,-0.07532144,-0.45985496,0.28856128,-0.9102813,0.53146654,0.4357249,-0.5905363,0.36317614,0.17348373,0.12982129,0.8118341,0.9599356,-0.43429148,0.7134958,0.2508022,0.2013611,-0.7565798
3.3971324,0.7485025,-0.25383216,-0.71873975,0.32776603,0.1707151,0.5904634,-0.008212436,0.111979485,-1.5690596,0.15157188,-0.46052286,0.5704606,-0.67583716,0.7722206,0.5127971,-0.61852527,1.1786752,0.64383316,-0.23517185,1.1239663,0.95802903,-0.41201863,0.8653984,0.68896604,0.5021782,-1.4945123
2.2239726,0.48662275,-0.3818755,-0.73574156,0.21276088,0.12556857,0.4786829,0.6601929,0.16499138,-1.3794696,0.22681671,-0.15798213,0.579059,-1.3341069,0.5417867,0.35467815,-0.9627533,0.41857266,0.1780166,0.0041722115,0.7785663,0.9605496,-0.7233242,0.83283705,0.21997926,0.40827695,-1.0919445
3.331339,0.65144587,-0.5207367,-0.73270166,0.64813304,0.2625869,0.60817426,0.5061889,0.08552618,-1.5003295,0.059594706,-0.40803573,0.6287818,-1.1100968,0.61551213,0.62019545,-0.81604207,0.60015225,0.26151568,-0.10587347,1.1018157,1.3277283,-0.52887887,0.971437,0.7126805,0.3552981,-1.2163148
1.3013445,0.56998,-0.03852588,-0.2296205,0.13365161,-0.14155409,0.43150768,0.1934364,0.29667866,-0.97251064,-0.1599884,-0.47545403,0.036554947,-0.40571082,0.70615137,0.22949049,-0.29753357,0.08589117,0.11190633,0.03224332,0.47925836,0.5709207,-0.5025086,0.6363343,0.09554714,0.20304164,-0.8607818
1.7480611,0.39513743,-0.057674497,-0.42483547,0.300115,0.21756844,0.29808846,0.34612954,0.08645633,-1.0732193,0.3053784,-0.04544641,0.5389878,-0.69368505,0.46300697,0.37340367,-0.6941057,0.4771584,0.22927198,0.024872039,0.6370455,0.6157219,-0.36626485,0.617173,0.16942647,0.3176038,-0.9931713
1.8182962,0.5763319,-0.32701242,-0.9178706,0.45516133,0.04918696,0.18451525,0.4800744,0.05800132,-1.1828818,0.23805852,-0.09576626,0.4906909,-1.0436605,0.38309062,0.40672642,-0.52830553,0.4660307,0.23390691,-0.14220753,0.6910232,0.7596441,-0.7880649,0.62341243,0.08462511,0.16148475,-1.2508237
1.3658446,0.57483476,-0.11730462,-0.36400977,0.18110177,-0.18028615,0.49215055,0.25461984,0.3268517,-1.0454571,-0.1128736,-0.38532263,0.031475913,-0.56535727,0.7450201,0.23140422,-0.3599612,0.023776958,0.09223521,-0.044866636,0.49022245,0.5498581,-0.6211377,0.71951514,0.055532064,0.16925818,-0.9804088
1.8439113,0.48950446,-0.2695989,-0.6206448,0.095326625,0.010332145,0.31442702,0.33527118,0.20769489,-1.1399293,0.12317563,-0.13932991,0.52967244,-0.9440671,0.44140613,0.289702,-0.6130414,0.40621242,0.29274738,-0.093281426,0.62514067,0.835185,-0.5360521,0.61910605,0.1836992,0.4089372,-0.9982158
2.4671717,0.50839466,0.0886963,-0.48185512,0.22924514,0.16737661,0.4257104,0.26257786,0.33254662,-1.4966006,0.3133784,-0.30371207,0.8835175,-0.831409,0.46083394,0.31016853,-0.6787565,0.70277053,0.5038164,-0.23503724,0.77001846,0.8079706,-0.4916648,1.0057311,0.44634813,0.59997106,-1.4509337
2.4821923,0.54841477,-0.23146915,-0.73346037,0.4836394,0.10157449,0.4131247,0.25179145,0.16392297,-1.2836132,0.15115555,-0.346989,0.6946138,-0.9572588,0.51561284,0.41023597,-0.6443276,0.62009716,0.3492717,-0.13108608,0.856643,0.9960855,-0.3686814,0.9142884,0.49302754,0.35661715,-1.1945481
1.2049768,0.27363244,-0.111947216,-0.50086623,0.24952309,0.121712595,0.046327032,0.064281836,0.08482692,-0.64704204,0.1444876,-0.121038765,0.400905,-0.65019727,0.17793387,0.2369917,-0.2912676,0.35830018,0.16712166,0.04312028,0.46862647,0.54158115,-0.15461242,0.3452484,0.09399529,0.16836937,-0.65580624
1.4115878,0.26762304,-0.14237471,-0.49136332,0.14067076,0.15704745,0.19134247,0.17309166,-0.013525084,-0.840251,0.16198668,-0.22593552,0.49409616,-0.65511084,0.26970965,0.29881075,-0.3470396,0.6607977,0.33872584,-0.020853395,0.5709035,0.49269736,-0.17586452,0.50791895,0.2861238,0.27448604,-0.7085265
2.303228,0.63101745,-0.2315285,-0.3336105,0.45984972,0.15984505,0.7220689,0.39707777,-0.0029509887,-1.4530437,-0.23155436,-0.90776926,0.23134823,-0.60164344,0.91380614,0.5775916,-0.34803653,0.4389111,0.13937116,0.11117794,0.881537,0.94881976,-0.4340132,0.91142386,0.5424754,0.32401848,-1.0672638
3.0644734,0.7996492,-0.6211154,-1.1009437,0.5114433,0.03629607,0.5196934,0.41115233,0.16649354,-1.5780127,0.1557013,-0.36927205,0.7881937,-1.5524924,0.71887606,0.404787,-0.91894674,0.7370814,0.34976718,-0.18340889,1.2603467,1.1744617,-0.665036,1.125849,0.25477016,0.3360222,-1.606772
1.4275111,0.4374179,-0.24673724,-0.60777706,0.28193247,0.0076242387,0.15686783,0.34628624,0.16167277,-0.8865289,0.07659807,-0.17667791,0.39065075,-0.8617747,0.33014175,0.26641136,-0.4168235,0.24779882,0.13457583,-0.035252348,0.544757,0.6999991,-0.5490995,0.5154108,0.07309739,0.17199978,-0.89670706
1.3292001,0.20746788,-0.062239274,-0.15824042,0.10467482,0.39748314,0.2990991,0.24263948,0.006473005,-0.90469795,0.16588387,-0.20716283,0.25486216,-0.40501672,0.27571657,0.37586263,-0.31510186,0.52221906,0.22166847,0.018453442,0.4395236,0.49881512,-0.16705348,0.41750467,0.5723099,0.2825149,-0.52839696
1.2723012,0.18231577,-0.012880117,-0.18448518,-0.031191085,0.29986376,0.23589937,0.14845152,0.10155773,-0.8659344,0.16075599,-0.11491107,0.29620343,-0.33440447,0.26175478,0.2899367,-0.25265026,0.5380546,0.3131924,-0.104629375,0.37296212,0.42011386,-0.21876317,0.32653216,0.50524765,0.36969566,-0.6149189
2.7063046,0.8447458,-0.28416014,-0.54977477,0.49153402,0.08836274,0.601384,0.05764152,0.121553734,-1.4762781,-0.04587882,-0.82007813,0.35858572,-0.6159166,0.9558857,0.5106747,-0.523597,0.89455736,0.49381524,-0.06940888,1.1435828,0.8428397,-0.39151394,1.0195339,0.4392097,0.3233668,-1.4484797
1.2761704,0.332849,-0.21818885,-0.20976159,0.29625845,0.33642718,0.36715245,0.23400672,-0.022282481,-0.87984306,-0.07632046,-0.54888415,0.094401635,-0.4018007,0.54159766,0.44201598,-0.28370768,0.31884265,0.053282015,0.18527012,0.459457,0.7073756,-0.18145423,0.47493213,0.41932648,0.1612822,-0.6523504
1.5685176,0.5495218,-0.37664452,-0.6063253,0.19357838,-0.097610116,0.24638954,0.6726964,0.27996463,-1.3253994,0.047928788,-0.34146774,0.4537537,-1.2115566,0.81500596,0.31561735,-0.81085026,0.17658783,0.046538983,0.19287607,0.55700403,1.0804938,-0.79074746,0.70759916,-0.046326283,0.34442708,-1.0850387
2.0359886,0.433633,-0.17012401,-0.47190788,0.28965935,0.30497944,0.36351168,0.27305183,0.19705516,-1.2259457,0.27627692,0.032547005,0.3875444,-0.63053,0.38779846,0.4457766,-0.55494165,0.4168191,0.37617934,-0.25380355,0.5273858,0.77004874,-0.52245855,0.6092116,0.6322739,0.38277876,-1.0856903
2.4357634,0.73262054,-0.36700895,-1.1314055,0.6170356,0.21955602,0.23204587,0.41160482,-0.024495065,-1.5147791,0.3659878,-0.08319899,0.6622415,-1.1009969,0.5304478,0.54021424,-0.6268662,0.77388704,0.39029634,-0.22456318,0.94671696,0.8924169,-0.80714035,0.7542744,0.40404382,0.32224965,-1.5579062
3.5163648,0.61399406,-0.44437185,-0.9672397,0.78890866,0.48065218,0.62463546,0.2755461,0.12276511,-1.8850462,0.1656344,-0.62627625,0.9052841,-1.0981737,0.9350533,0.63444215,-0.6254869,1.1951493,0.47342947,-0.2512184,1.3261411,1.1384746,-0.4214856,1.2360761,1.0619097,0.48942935,-1.7019663
0.7610502,0.24867558,0.062363632,-0.066332385,-0.0780165,-0.040498257,0.15259805,0.10797912,0.17942491,-0.48438007,-0.017474106,-0.15041232,0.21574034,-0.23946723,0.24575298,0.13638392,-0.29363352,0.07414378,0.13180184,0.05651363,0.22333083,0.42092508,-0.16334216,0.2609524,0.09285219,0.3106345,-0.38465118
2.553036,0.32389376,-0.44423157,-0.8390126,0.456293,0.3231597,0.406552,0.25217757,0.054091975,-1.1840491,0.20365857,-0.35202757,0.949424,-1.0978899,0.48934048,0.4090946,-0.6193622,0.8639675,0.32031372,-0.11772356,0.9422396,0.8321154,-0.19493283,0.969059,0.48314464,0.35429195,-1.2209537
1.3058571,0.19694427,-0.09074099,-0.32714346,0.18616752,0.021550044,-0.03990719,0.2670131,0.18236035,-0.68373483,0.19445914,-0.15795764,0.5357188,-0.76522195,0.2835285,0.17038411,-0.5766431,0.4019861,0.21691738,0.116617024,0.46173656,0.65211546,-0.30718198,0.42065218,-0.11807668,0.19388106,-0.7584639
0.9671866,0.33170527,-0.0031699687,-0.008879261,0.0044875517,-0.09841964,0.12324086,0.14740328,0.23259212,-0.6045977,-0.066695176,-0.29375723,0.2365144,-0.32698745,0.38944265,0.19668593,-0.39125118,0.0338689,0.13437064,0.14060155,0.29384235,0.5717784,-0.21709366,0.35768324,-0.008870646,0.29908842,-0.45531827
0.9455924,0.31885576,-0.02736347,-0.058707543,0.014994165,-0.086537644,0.12610096,0.17196448,0.2286813,-0.6047914,-0.04285109,-0.26249868,0.23700258,-0.3576858,0.38679478,0.19440746,-0.40797016,0.04266744,0.12814109,0.14481702,0.28267378,0.5752481,-0.2331506,0.3586494,-0.010319632,0.29898405,-0.47411802
1.7786658,0.37531582,-0.16460513,-0.23214267,0.213294,0.27573323,0.53484064,0.312595,-0.12191008,-1.0497987,-0.04003381,-0.53863215,0.21019025,-0.49956912,0.47091076,0.48519403,-0.316773,0.49691728,0.1264855,0.13009277,0.65303206,0.703092,-0.18165497,0.5761994,0.56601906,0.28030983,-0.5615034
1.6282253,0.49847212,-0.3019057,-0.40801784,0.2656582,-0.13359995,0.1259142,0.6780673,0.26926136,-1.3121333,0.1319154,-0.45540145,0.50368565,-1.1737581,0.83107126,0.34858194,-0.9241169,0.23215249,0.10796642,0.26793528,0.54596364,1.1381365,-0.66758895,0.7446649,-0.0792028,0.36327627,-1.0710273
0.73903036,0.32537237,-0.08055145,-0.49344414,0.093082316,-0.06955066,0.23098555,0.44595847,0.07576385,-0.8104313,0.022413196,-0.27135393,0.26681697,-0.64199674,0.42865005,0.270698,-0.34274307,0.2326687,0.049726054,0.11818823,0.28375903,0.5471691,-0.45383212,0.43813932,0.1076006,0.18794344,-0.55737334
