,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
1084,0.6480189,-0.5409398,0.6394013,0.32832947,0.87620574,-1.7576835,0.03356538,0.20368417,0.08856529,-0.98771185,0.33676878,-1.1353765,-0.50083977,1.2627977,0.3677967,1.9325969,0.5095341,2.5391557,-0.123971,0.22464117,0.52247673,0.016294226,0.7399021,0.71921295,-0.28106815,0.6693926,0.54163116
1085,0.61302876,-0.427741,0.726609,0.15846738,0.65799797,-1.2531112,0.14426069,0.6341934,0.35540015,0.061868347,0.61762136,-0.5058808,-0.5207137,0.7785428,0.46587816,1.077232,-0.044986606,1.6660713,-0.24710247,0.17440821,0.4529522,-0.04396253,0.530083,0.47984084,0.03388039,0.7657762,0.21531269
1086,0.61642456,-0.10076861,0.30935106,0.38605845,0.6651682,-1.0362115,0.35875982,0.17034003,0.3012013,-0.13343894,0.3288742,-0.14285362,-0.26603574,0.64105105,0.20340481,1.0358326,0.074777804,1.1600492,-0.12655245,0.049100555,0.4028392,0.054484464,0.29209465,0.63382494,0.033533104,0.62833834,0.23972982
1087,0.6579943,-0.13192509,0.4204953,0.3450406,0.5396532,-1.0667744,0.29282176,0.027673809,0.33948427,-0.035734583,0.26217383,-0.33694836,-0.0638236,0.6320065,0.1383437,0.8422164,0.08873093,1.5790421,-0.14675489,-0.083355226,0.50840616,0.12780926,0.5872651,0.28791702,0.09083028,0.52931875,0.067405686
1088,0.6835946,-0.15957844,0.26055536,0.49938676,0.4679709,-0.8971485,0.18639925,-0.026340974,0.11496246,-0.40084797,0.3067507,-0.52293986,0.06264538,0.7731682,0.0028461255,0.90106875,0.06907878,1.8331032,-0.13867083,-0.08587318,0.39323473,-0.037743475,0.75123596,0.42299238,-0.023469746,0.28025123,0.25587025
1089,0.19127846,-0.12223944,0.3209382,0.026162496,0.9063304,-1.4878196,0.23016457,-0.11458834,0.055958793,-1.0270742,-0.087274365,-0.7539719,-0.6877016,1.0350945,0.4758679,1.8693228,0.506626,2.289531,0.013057508,0.19919434,0.39481494,-0.2855389,0.6563902,0.8637321,-0.4538939,0.65579665,0.3798999
1090,0.39914143,-0.12207383,0.25204593,0.17170897,0.41555756,-0.7430202,-0.052441135,0.094516024,-0.007378582,-0.28089258,0.23884729,-0.4882164,-0.106822945,0.36522195,0.25370145,0.5487141,-0.029209038,0.9284338,-0.101145536,0.24478549,0.13808385,-0.20686048,0.31785437,0.22868524,-0.08165099,0.31365445,0.19537365
1091,0.42173254,-0.16284649,0.2402702,0.20431149,0.29296333,-0.5227698,0.074970454,0.14258967,0.12325686,-0.24292979,0.27595267,-0.36970562,-0.07440656,0.54004085,-0.020189222,0.7150602,0.120822825,1.1285456,-0.040337928,0.035158135,0.29296964,-0.027884997,0.35911116,0.25305274,-0.11614656,0.2151471,0.1632203
1092,0.38293308,-0.07147299,0.33001176,0.15831557,0.35925013,-0.5607084,0.00835512,-0.03340467,0.120872706,-0.42235526,0.13718948,-0.36180928,-0.026858443,0.6014495,0.13707261,0.6662258,0.04784514,1.0639883,0.03327291,0.16658948,0.16087005,-0.14247331,0.34688163,0.10019014,-0.14495468,0.25427556,0.24098843
1093,0.58939266,-0.11478035,0.33007887,0.32994023,0.634274,-0.96212745,0.32235324,0.1366191,0.26318455,-0.12733485,0.35052258,-0.2858583,-0.28482604,0.6533429,0.2854848,0.8062999,-0.090571135,1.25586,-0.15110585,-0.0031798184,0.34322163,0.009698957,0.34724456,0.56183386,0.060545206,0.59594476,0.21920003
1094,0.7604461,-0.27793813,0.42854705,0.32046837,0.63304,-1.2653036,0.2619734,-0.054430194,0.45970446,0.052115902,0.27334696,-0.24830762,-0.16294444,0.63671046,0.2255632,1.1409849,0.054751575,1.4354213,-0.1600986,0.040009174,0.59083134,0.04228463,0.64309585,0.3470241,0.011302097,0.42049485,-0.016671285
1095,0.5723588,-0.15093493,0.34886894,0.3333567,0.59501195,-0.9386425,0.35876492,0.104449175,0.3193583,-0.043171216,0.32206604,-0.30872512,-0.2977733,0.7146294,0.2389833,0.9508704,0.044907168,1.5439498,-0.123400375,-0.07956194,0.41122168,0.10290284,0.48616695,0.51702964,0.07338148,0.45127708,0.19261327
1096,0.40990856,-0.0473295,0.231621,0.25924864,0.54290277,-0.77399975,0.32441333,0.113798596,0.24074535,-0.12734063,0.32235032,-0.14017513,-0.2990208,0.54448956,0.10574967,0.86267424,0.042733885,1.0578392,-0.17894171,-0.016856112,0.33338177,-0.05475463,0.2990474,0.64291173,-0.03213357,0.49377286,0.30184034
1097,0.4405943,-0.24278735,0.34481102,0.32340574,0.34740847,-0.6047707,0.0020984411,0.1475811,0.11972587,-0.24311009,0.23940232,-0.40845802,-0.060332894,0.51011986,0.10044925,0.626782,0.08810417,1.0786862,-0.023702003,-0.05654522,0.25475678,0.03705535,0.36265573,0.24568884,-0.00735637,0.21377452,0.24345459
1098,0.3064314,-0.19121431,0.28850165,0.09843015,0.3075125,-0.6326611,0.02705544,0.14383578,0.18610306,-0.10917766,0.19705996,-0.16413292,-0.20481034,0.4219352,0.24774626,0.6221478,0.03442864,0.73612803,-0.0012199078,0.23364699,0.16683841,-0.09376685,0.21649393,0.22412527,-0.016036805,0.33006912,0.014566429
1099,0.3697938,-0.10052861,0.46472338,0.08135436,0.5207674,-0.99009985,0.1803011,-0.041372813,0.270156,-0.59196246,0.14820445,-0.54950297,-0.43884948,0.8608126,0.20617686,1.3299718,0.32262638,1.7807449,-0.226154,0.53030765,0.15173745,-0.22870281,0.6410463,0.49996784,-0.40174112,0.54072887,0.36653128
1100,0.4173307,-0.003378354,0.18479602,0.1840815,0.35752788,-0.4626024,0.14317137,-0.08196881,0.134189,-0.26096943,0.39116338,-0.17942642,0.044807367,0.3357139,0.002584111,0.46836007,-0.08227492,0.77156407,-0.13683027,0.110711865,0.075820506,-0.2811019,0.27345023,0.1530453,-0.0955289,0.18851358,0.27679512
1101,0.3980695,-0.10248342,0.32507455,0.2697697,0.35106686,-0.7079998,-0.034271974,0.04445807,0.024268212,-0.47084212,0.41431996,-0.56503403,-0.13132179,0.46794206,0.13239476,0.79439026,-0.04006827,0.9825384,0.009240378,-0.020878091,0.33686695,-0.25101984,0.38572824,0.4142168,-0.28651923,0.34833235,0.32412738
1102,0.27299112,-0.18620501,0.18053064,0.11232685,0.33720016,-0.54962796,0.12669855,0.11507111,0.15657829,-0.059655465,0.19047484,-0.17837985,-0.23024914,0.44323397,0.06756793,0.6326559,0.08590213,0.8894316,-0.07803175,0.008172706,0.24160542,-0.07562592,0.2827899,0.41654152,-0.04247765,0.23532367,0.13009039
1103,0.41014087,-0.14818649,0.2149579,0.21764505,0.36181682,-0.5819659,0.10829669,0.012604071,0.14592487,-0.13100587,0.21057233,-0.15051362,-0.018350748,0.37758863,0.124515146,0.48295987,-0.02420747,0.78604615,-0.08984273,0.032378856,0.17560872,-0.06107179,0.33827338,0.1999156,-0.001708826,0.22106609,0.0840517
1104,0.60204256,-0.60894173,0.7207163,0.43954352,0.7692975,-1.9242425,0.32521474,0.65137994,0.4015923,-0.18002725,0.79625726,-0.8494677,-1.0055219,1.0324143,0.76925135,1.7493685,0.07151526,2.2629733,-0.39877996,0.21160415,0.65895903,0.2426466,0.8339929,1.2248117,0.14384176,0.97671056,0.21736047
1105,0.56564367,-0.22142687,0.3363467,0.3277684,0.36156803,-0.7211061,0.04174432,0.08812287,0.12501734,-0.26068583,0.22818902,-0.42998433,0.003980732,0.52461916,0.16843551,0.5817416,0.054560475,1.2487986,0.009835251,0.020276863,0.29134628,0.11377064,0.40301454,0.18376517,-0.020363636,0.31449276,0.10006383
1106,0.25227362,-0.07991345,0.12891808,0.07687411,0.24503407,-0.30251458,0.044280894,0.028705372,0.085422195,-0.114044234,0.13728689,-0.049319778,-0.024554325,0.2339749,0.047730673,0.3329544,0.0121632535,0.4460036,-0.012841141,0.07560394,0.096332416,-0.12569395,0.115198664,0.1447109,-0.09942379,0.14482222,0.086076334
1107,0.8112787,0.07436441,0.40432116,0.6990641,1.1302474,-1.4885533,0.7613524,0.15780511,0.44510975,-0.33982605,0.77907383,-0.34570122,-0.6553026,1.022137,0.37826976,1.6499907,-0.11486489,1.9284312,-0.3648242,-0.066704474,0.539426,0.08466602,0.63293487,1.2712648,0.041097403,1.0416117,0.58716816
1108,0.5904479,-0.23334382,0.5717315,0.5090383,0.8222155,-1.2869775,0.4550045,0.21835092,0.42899707,-0.23452485,0.7042616,-0.6316127,-0.61176735,0.93689156,0.39857253,1.4415275,-0.025033155,2.0081017,-0.32822222,-0.17716604,0.5154014,0.14349824,0.75500214,0.9010422,0.10322165,0.6298866,0.5198894
1109,0.46538985,-0.2925371,0.4664044,0.16208708,0.42904282,-0.9237085,0.011770289,0.31622604,0.2038331,-0.35032433,0.2006616,-0.64233947,-0.44851547,0.86348474,0.35018498,1.0694652,0.1105162,1.573121,-0.036670364,0.27046496,0.40628102,-0.005085163,0.45880556,0.4800111,-0.12021139,0.47361588,0.1894787
1110,0.4726884,-0.15876175,0.22637197,0.33682778,0.35139796,-0.4574228,0.034476273,0.06625458,0.11413291,-0.16776231,0.3304396,-0.25567204,0.013247041,0.5067962,0.045022562,0.618382,-0.02391356,0.9774946,0.0014689788,-0.066014774,0.17580377,-0.10692618,0.46235606,0.24724194,-0.051415835,0.13743906,0.17402782
1111,0.4373267,-0.12680686,0.3206418,0.123636566,0.3551315,-0.69849104,0.103036396,0.013382331,0.2786227,-0.0424046,0.23497152,-0.013679195,0.07037768,0.24663165,-0.0053143017,0.5853269,0.10615682,0.5385697,0.011752486,0.08832128,0.2942211,-0.022250094,0.12503254,0.0737484,-0.07600752,0.38700348,0.017940156
1112,0.14158079,0.086214244,-0.003941253,0.017405847,0.28948915,-0.29242954,0.18515763,-0.18190053,0.10001443,-0.26623973,0.016502474,-0.0076286234,-0.123131335,0.36658412,0.036828008,0.5197762,0.08438434,0.7879627,-0.062032424,0.11988732,0.012465641,-0.27225423,0.323553,0.25705478,-0.20107608,0.18238838,0.11542268
1113,0.2924571,0.1677696,0.12985429,0.22227457,0.44265962,-0.5450023,0.16627617,-0.21260175,-0.012169961,-0.5105571,0.26868156,-0.30699128,-0.07443611,0.38050503,0.06871161,0.54696757,-0.05938282,0.9549816,-0.14248595,0.052560814,0.0848832,-0.3879829,0.39644164,0.34678823,-0.2375666,0.291299,0.4103906
1114,0.55563426,-0.3484714,0.6319986,0.4173495,0.39995068,-1.0917008,-0.011793352,0.36416206,0.22331077,-0.30672336,0.51232135,-0.8164112,-0.3381422,0.647676,0.19016352,1.1543123,0.1364915,1.6563874,-0.03398524,-0.085732765,0.69857925,0.2792073,0.5419348,0.65447503,-0.19851927,0.6058353,0.25314575
1115,0.41970938,-0.16009903,0.19666547,0.2735086,0.3153249,-0.7073847,0.1021202,0.022877412,0.072937936,-0.29767898,0.18381858,-0.3994446,-0.009463396,0.485018,0.025884917,0.53491634,0.057689436,1.237431,-0.18086496,0.007315796,0.25755167,-0.08478703,0.464396,0.33522224,0.009309424,0.28927195,0.159328
1116,0.5442797,-0.0086579975,0.30727413,0.3813027,0.7042525,-0.98213345,0.4757862,0.13949889,0.302028,-0.22165331,0.43436897,-0.18006152,-0.38100404,0.70753443,0.21430513,1.0367814,-0.0050406735,1.3486288,-0.26342484,0.007302355,0.3596853,0.029128112,0.39449552,0.74290997,-0.0030368175,0.67415667,0.37850088
1117,0.99987316,-0.3413801,0.45291567,0.48789486,0.86875325,-1.5685052,0.3487549,0.024579404,0.5731334,0.11862736,0.28666687,-0.28413352,-0.3338908,0.8121872,0.4055092,1.5240693,0.08693583,1.731668,-0.13615152,0.15252712,0.7192397,0.29061228,0.79003274,0.5458571,0.05216912,0.5665803,-0.16476636
1118,0.44463104,0.1211071,0.109825194,0.38789424,0.6566065,-0.821152,0.46609837,-0.092728205,0.22556867,-0.2847841,0.5523202,-0.20250854,-0.4600959,0.562547,0.22057728,1.0356748,-0.13761713,1.225752,-0.33341864,0.0991664,0.27481717,-0.12036179,0.55613405,0.8017236,-0.1178285,0.49427676,0.33362585
1119,0.39537954,-0.26036465,0.31294787,0.23582295,0.3632718,-0.80388165,0.099499136,0.18291672,0.17283535,-0.13387483,0.25964054,-0.35136577,-0.19715092,0.49537894,0.19365211,0.6932923,0.0998877,1.1504166,-0.09640044,0.06241487,0.2925856,0.067047335,0.3849877,0.34231907,0.062557064,0.36979198,0.05606928
1120,0.34061122,-0.24587864,0.2726764,0.10482566,0.47462445,-0.97749066,0.17874852,0.049920253,0.13306221,-0.5092383,0.37038794,-0.50912625,-0.33846423,0.6842876,0.04915675,1.0457398,0.128303,1.490758,-0.19634227,0.092181556,0.37765533,-0.23318931,0.54511553,0.5972624,-0.23437542,0.44286215,0.25887713
1121,0.45753703,-0.29528147,0.3729385,0.3402347,0.40715128,-0.8891409,-0.00013126619,0.15884617,0.06751153,-0.4302899,0.24737066,-0.68371284,-0.16663912,0.58470565,0.18672413,0.67160136,0.032972023,1.2912732,-0.14592353,-0.041860707,0.3728474,0.060150854,0.45690066,0.43352598,-0.0017121602,0.39616418,0.26276588
1122,0.5274677,-0.1309016,0.20872873,0.36815473,0.5441629,-0.50762296,0.04236889,-0.07456809,-0.011099402,-0.30336174,0.38361022,-0.3807884,-0.046283916,0.6791061,0.0068840384,0.8338105,0.08272936,1.2620997,0.0627204,0.03805303,-0.026603382,-0.29812065,0.50549895,0.29983032,-0.21297997,-0.049131572,0.47030383
1123,0.5000859,-0.14824052,0.24623057,0.3262152,0.37765378,-0.67564,0.10494006,-0.0037679002,0.10975182,-0.23651978,0.20602062,-0.32525888,0.024446057,0.46165675,0.1413653,0.502506,-0.02672768,1.1118281,-0.11900081,0.0053121597,0.22702561,-0.013969995,0.4454268,0.21704182,0.025837215,0.2387487,0.12607342
1124,0.3401056,-0.24643913,0.30309692,0.19242537,0.3228525,-0.58886766,0.03286942,0.1648412,0.1344001,-0.12538925,0.21453771,-0.29534876,-0.14698596,0.3970221,0.20305012,0.49996036,0.03324116,0.823831,-0.046618644,0.022984412,0.19985166,0.04730951,0.270685,0.22974022,0.019886801,0.24824329,0.10115062
1125,0.36468738,-0.5596964,0.4604175,0.11425981,0.44019616,-1.0589676,-0.018507756,0.45268226,0.16218011,-0.24590963,0.33442938,-0.63454545,-0.64707166,0.6667332,0.5175488,0.9145514,0.0050501563,1.1503527,-0.1322698,0.18952319,0.3848745,0.13216507,0.38186064,0.6612581,-0.09395114,0.5190018,0.08103317
1126,0.1786085,-0.108848184,0.2494182,0.039267816,0.49538124,-0.66796345,0.12531172,-0.012542689,0.100338034,-0.45331934,0.16190475,-0.30165133,-0.40585756,0.7575667,0.20235856,1.2245423,0.27230254,1.3078015,0.13224728,0.19435686,0.14157717,-0.1485677,0.38548967,0.3027094,-0.34244058,0.2771749,0.10795431
1127,0.18571788,-0.008386521,0.30348945,0.008432414,0.57406294,-0.88094187,0.25952125,-0.100391686,0.19253357,-0.5540883,0.059673782,-0.3116297,-0.3190477,0.76857966,0.13765377,1.0725838,0.20064415,1.4948173,-0.13242234,0.12268024,0.2226294,-0.32058203,0.4928953,0.44337338,-0.21229436,0.442688,0.3719642
1128,0.5794797,-0.2476738,0.3946459,0.4132077,0.33844814,-0.9104951,-0.021310614,0.15785052,0.01730944,-0.5281516,0.32935366,-0.727247,-0.042326346,0.58862954,0.18109584,0.6661927,-0.028345088,1.4146636,-0.1643232,0.016943328,0.4121562,0.0024079382,0.50979435,0.39409614,-0.08930251,0.41982484,0.27327308
1129,0.47873074,-0.40532663,0.29030052,0.2918857,0.4990831,-0.8206252,0.10404225,0.21775405,0.14302218,-0.27858302,0.3212728,-0.59173656,-0.39202002,0.9113559,0.08179018,1.2079959,0.23440135,1.7873539,-0.06552142,-0.039229564,0.3890182,0.041185625,0.6231956,0.6880405,-0.124840096,0.19549176,0.32895228
1130,0.79321575,-0.29866397,0.42698684,0.5365617,0.5837797,-1.0794394,0.12594786,0.057460457,0.20896691,-0.31219634,0.19219372,-0.6660089,-0.065552205,0.80418444,0.20610717,0.99626476,0.12025697,1.8485978,-0.045759626,-0.11695262,0.5453679,0.26676077,0.7141105,0.39839342,0.007042028,0.34150136,0.19233124
1131,0.50869626,-0.40440142,0.42505178,0.2365525,0.54325473,-1.1254768,-0.027300885,0.40223372,0.15999974,-0.14525476,0.53247035,-0.40663463,-0.30963334,0.5090407,0.43446717,0.89182985,0.02247707,1.2083592,-0.045344222,0.26674888,0.22781253,0.04980003,0.36676604,0.32576704,0.0669956,0.61966944,-0.03720472
1132,0.54973936,0.16497037,0.1786507,0.38466755,0.6625636,-0.74718076,0.26552936,-0.31438288,0.0637458,-0.59055823,0.46763322,-0.37492067,-0.038651794,0.54675996,0.10036848,0.78418636,-0.11620185,1.2245487,-0.14225909,0.1594052,-0.02284431,-0.50352985,0.49818543,0.3221164,-0.19455348,0.22649935,0.56688046
1133,0.42323685,-0.1367788,0.22947797,0.22338244,0.3042892,-0.66802007,0.07508816,0.0013260916,0.057048775,-0.33094594,0.21406978,-0.2833653,0.13836004,0.37312865,0.0066257864,0.3046535,-0.08914399,0.86107403,-0.21468252,0.08159247,0.13063215,-0.21774134,0.3248736,0.15691736,0.003904229,0.29144788,0.14174888
1134,0.3246382,-0.05546733,0.3128908,0.0512707,0.5110556,-0.78520215,0.0898892,-0.051031083,0.18393065,-0.6423253,0.026356496,-0.6040572,-0.4229915,0.9579183,0.2394416,1.483817,0.4135503,1.6559008,0.12060046,0.32731795,0.23846848,-0.08586033,0.5231542,0.3835683,-0.44519532,0.4324239,0.2582811
1135,0.8322625,-0.09313315,0.48385376,0.5695813,1.0079789,-1.5538541,0.69079214,0.25802264,0.4554123,-0.26295814,0.6370505,-0.3314015,-0.5776174,1.0577561,0.41682667,1.5704067,-0.005870128,2.012615,-0.31381348,-0.0017769411,0.56838334,0.16746163,0.5971795,1.0902697,0.051489927,1.0023999,0.4640737
1136,0.3721602,-0.20950954,0.31808728,0.17718154,0.27595004,-0.45436418,-0.025849827,0.1264671,0.14048639,-0.11351851,0.18183672,-0.28280967,-0.045440838,0.33158496,0.12140787,0.4299475,0.054851763,0.7289219,0.04904521,0.0051025823,0.2144324,0.07555894,0.18542722,0.10206536,-0.053042058,0.191434,0.09841633
1137,0.51657325,-0.0094532,0.28677925,0.3643297,0.6509081,-0.91081,0.41344574,0.11359636,0.27912697,-0.19990274,0.40023652,-0.17944062,-0.32268283,0.6189711,0.2038624,0.9479644,0.00046146847,1.1957507,-0.20443611,-0.0011694059,0.34626228,0.039957695,0.33516073,0.6580156,0.0071691405,0.62082314,0.32599425
1138,1.0215802,-0.06062991,0.5465987,0.6741429,1.1616079,-1.714853,0.8232069,0.21464413,0.59580535,-0.111707784,0.6893297,-0.4215214,-0.69359595,1.2220541,0.5112251,1.8212494,-0.06711979,2.5025454,-0.40227517,-0.07492941,0.74063146,0.21634114,0.83669746,1.2166984,0.08934205,1.003622,0.48406485
1139,0.5701902,-0.31511316,0.3535884,0.24079955,0.47551113,-1.0104119,0.074786864,0.17429192,0.33046594,0.070048116,0.24062863,-0.23806556,-0.23601575,0.49821407,0.19901474,0.9513694,0.13399279,0.9811369,0.017505106,0.12255835,0.46234095,0.06198276,0.3050253,0.34879714,0.04398649,0.4666043,-0.10442358
1140,0.33022058,-0.30755407,0.29687992,0.10230959,0.3014943,-0.5944603,-0.042600375,0.19311774,0.09561921,-0.24219865,0.20481125,-0.42934403,-0.20664337,0.4479029,0.15977423,0.5610781,0.06917757,0.78304607,-0.035055455,0.08768926,0.23375218,0.012658276,0.2099207,0.2225279,-0.079159826,0.24880536,0.11706723
1141,0.4222777,-0.26659468,0.33997273,0.14536396,0.51999986,-1.0401838,0.026228996,0.11857227,0.054758515,-0.6435921,0.2836028,-0.64985913,-0.33346888,0.7359516,0.26038906,1.1490382,0.21872856,1.4761971,-0.04319164,0.2509447,0.32631075,-0.0850022,0.44570205,0.41827932,-0.26818222,0.5152104,0.17245914
1142,0.5545677,-0.5523556,0.5342131,0.13304172,0.6049404,-1.3824779,-0.02699649,0.37821352,0.15724549,-0.5174267,0.33538574,-0.71553034,-0.55924636,0.953947,0.53290117,1.3475888,0.18971865,1.7782879,-0.051913388,0.491659,0.30966008,-0.08018874,0.5230587,0.4958604,-0.16049519,0.6184062,0.03167219
1143,0.5181403,-0.21845676,0.40070644,0.18994722,0.4201551,-0.79879016,-0.11706543,0.2121405,0.07072763,-0.23082578,0.33286324,-0.5581442,-0.1864142,0.42445922,0.39624947,0.7089038,-0.05234032,1.0055991,-0.002007531,0.23968753,0.18358229,-0.09442284,0.37589452,0.23801528,-0.24767374,0.45406097,0.13421457
1144,0.9326811,-0.102585256,0.58421916,0.47055215,0.8709985,-1.4069246,0.56637883,0.32224905,0.43456525,-0.120887145,0.6186325,-0.43863186,-0.59326595,1.0600868,0.48628837,1.325133,-0.12824705,2.1385517,-0.20149268,-0.011161581,0.6550987,0.11652412,0.5698498,0.92085373,-0.08233964,1.023501,0.33486697
1145,0.73454094,-0.4152292,0.4512415,0.33289364,0.4605565,-0.8580065,-0.039932042,0.16734625,0.18589313,-0.21652254,0.40373656,-0.40212765,0.048975565,0.64137566,0.21641302,0.73551506,0.036734983,1.2333074,0.21266842,0.033198312,0.23294595,0.07081968,0.35724497,0.029339332,-0.03744528,0.3157063,0.027290666
1146,1.0919794,-0.42587996,1.085399,0.7020728,1.1554114,-2.3245537,0.62752956,0.9997499,0.6393216,-0.1771633,1.2574064,-1.0839106,-1.3988632,1.5556017,0.9967965,2.4036481,-0.10515861,3.142434,-0.46291974,0.040360957,1.133423,0.37550357,1.0118438,1.7643073,-0.05199016,1.696633,0.54161626
1147,0.6168163,-0.22008829,0.34006274,0.30043945,0.48533875,-0.871227,0.1081024,-0.009341418,0.31047416,-0.008767519,0.20616502,-0.24415477,-0.06838759,0.46364096,0.1798109,0.80164814,0.05647952,1.0549334,-0.024390632,0.035397474,0.4162329,0.12335052,0.46967298,0.19150597,-0.007957177,0.31742036,-0.05319721
1148,0.53882194,-0.18897028,0.27789542,0.38620782,0.43022925,-0.8097844,0.16388667,0.021963796,0.12905653,-0.30239788,0.27786654,-0.44328427,-0.028864076,0.64807296,0.09487589,0.73060834,0.05431179,1.5105872,-0.094328135,-0.06789648,0.29889917,0.008171059,0.55901915,0.35027513,0.038127057,0.29553312,0.1978169
1149,0.34647483,-0.11961052,0.4355495,0.33459085,0.6198754,-1.025867,0.30048022,0.08864079,0.16831405,-0.63047415,0.7547374,-0.5295797,-0.5482808,0.6664225,0.33605886,1.1487651,-0.1172036,1.4641552,-0.28618208,0.029189888,0.317294,-0.12742753,0.66311854,0.7388889,-0.27080467,0.65688,0.4102316
1150,0.31048727,-0.09128553,0.31350246,0.21677527,0.51626873,-0.90095747,0.0032640528,0.015147867,-0.0024249814,-0.78014076,0.20871496,-0.7060473,-0.31742314,0.63802195,0.29159057,1.0840709,0.13872527,1.3152362,0.038799983,0.014871925,0.38897547,-0.12393424,0.4570098,0.53103584,-0.34549153,0.5258851,0.3237705
1151,0.8792038,-0.10099976,0.47073227,0.60185105,1.0002325,-1.5428718,0.649329,0.21283744,0.48414123,-0.14427757,0.60258585,-0.3445381,-0.5829506,0.9936339,0.47372043,1.5839328,-0.04159584,2.06408,-0.35209057,0.017600365,0.62487614,0.21044767,0.735505,1.0817734,0.050864726,0.8965517,0.3637726
1152,0.639284,-0.4827377,0.5390032,0.40917078,0.52925074,-1.312727,0.10656389,0.4906734,0.19964564,-0.32630485,0.5451212,-0.8207765,-0.6078124,0.93972445,0.5077753,1.3117739,0.055026203,1.9492247,-0.15768676,0.09634196,0.59292555,0.20364511,0.7047347,0.8476604,-0.06890956,0.67862606,0.18837698
1153,0.31574863,-0.03409977,0.14831428,0.2219562,0.37865207,-0.54910916,0.19251382,0.044599846,0.12861483,-0.17752364,0.22066754,-0.058708783,-0.13488482,0.3108049,0.12975225,0.5157995,0.007861616,0.66526526,-0.15379207,0.101692915,0.15818016,-0.023156114,0.2175777,0.3525741,-0.024944805,0.33739334,0.1442722
1154,1.103414,-0.46506107,0.8298597,0.8116027,1.2063781,-2.008935,0.6679521,0.349993,0.7260162,-0.020859774,0.7894476,-0.87436956,-0.7719382,1.5438541,0.6035063,2.1559496,0.071287625,3.159926,-0.26651508,-0.24672788,0.8070382,0.38884902,1.1496109,1.0145721,0.3880513,0.82874274,0.37035415
1155,0.4107742,-0.2530557,0.29989305,0.16104111,0.34628284,-0.64785945,0.04695011,0.11399344,0.12785959,-0.27653223,0.25554818,-0.3969377,-0.12826435,0.60567117,0.07607347,0.7271929,0.09129903,1.1316346,-0.050622877,0.096105464,0.23961338,-0.047610685,0.36501008,0.24213836,-0.10576199,0.23326841,0.16910277
1156,0.48907536,-0.02228534,0.28060237,0.39727405,0.44461715,-0.8532445,0.1825725,-0.04405298,0.12494007,-0.45682567,0.30103487,-0.5389796,-0.13097122,0.4954259,0.038670965,0.8685705,0.041577555,1.4555829,-0.39016223,-0.059073932,0.5184397,-0.0825291,0.59023935,0.63211524,-0.14348558,0.3514586,0.5170663
1157,0.6783143,-0.24750808,0.33512577,0.38626108,0.3965853,-0.849181,0.09604346,0.13715623,0.12655897,-0.34708467,0.2965874,-0.57111603,-0.07102528,0.7301472,0.15970396,0.90299076,0.1559597,1.6616321,0.001726605,0.072328106,0.40405446,0.14865482,0.4999931,0.2794971,-0.064672045,0.33278835,0.13788064
1158,0.37346452,-0.14245325,0.33101735,0.29670873,0.37803507,-0.7978991,0.093955204,0.08479209,0.106699914,-0.3792492,0.36462334,-0.4657582,-0.10277993,0.43330672,0.0979722,0.6946415,0.05569297,1.0686413,-0.19360623,-0.027475752,0.32904774,-0.034748647,0.41898856,0.40861434,-0.047804445,0.39758545,0.331401
1159,0.4083647,-0.2597492,0.38819486,0.295599,0.36095136,-0.79634523,-0.009650355,0.19878158,0.1181927,-0.3105576,0.28549236,-0.5646794,-0.20983864,0.47129703,0.19014126,0.71603215,0.08752208,1.1334684,-0.09833199,-0.012902863,0.3958681,0.10741872,0.3707129,0.43164444,-0.051653877,0.39908242,0.24408068
1160,0.6248033,-0.23996963,0.3617812,0.33806807,0.45518106,-0.8477771,0.06770732,0.028306583,0.2437729,-0.114663534,0.20781097,-0.35495716,-0.028676914,0.5120743,0.17440546,0.74357975,0.057078406,1.1509013,-0.0035691932,-0.0006830916,0.3947846,0.12255574,0.4597684,0.18422416,-0.0017709881,0.31068355,0.022777218
1161,0.28324354,-0.14774758,0.13328469,0.054043848,0.39017844,-0.60804164,0.216331,0.05808624,0.18467818,-0.066005014,0.13326326,-0.037410937,-0.25031802,0.48415744,0.022850173,0.71439004,0.09970888,0.9108245,-0.120529294,0.06511893,0.25161195,-0.18257856,0.24633417,0.53658074,-0.11250081,0.2587728,0.19905822
1162,0.4719613,-0.21926938,0.34412944,0.3243465,0.52714074,-0.9617508,0.21780612,0.21912545,0.20865765,-0.24672848,0.47365114,-0.3763499,-0.42319718,0.59650046,0.37618983,0.96008074,-0.02087668,1.2510722,-0.1335876,0.09460221,0.35528943,0.15107325,0.4684776,0.6650917,-0.07592904,0.5880975,0.14770018
1163,0.30378783,-0.14711823,0.32666966,0.22590336,0.5366737,-0.7718032,0.02074592,-0.07633535,0.015112082,-0.6533729,0.11649052,-0.4008968,-0.10091514,0.5900769,0.22293408,0.7197465,0.013600105,1.0452642,-0.053023882,0.025541686,0.055700496,-0.3150847,0.44091344,0.24696417,-0.1894172,0.2772869,0.35568875
